POSITION,CHAMP_YEAR,DIVISION,EVENT,SEX,ATHLETE,YEAR,TEAM,TIME,TIME_SECS,MARK,CONV,POINTS,MEET,MEET DATE
186,2010,D1,1500,Women,"Wallace, Taylor",SR-4,Oregon,4:29:14,269.14,,,,Stanford Invitational,"Mar 26, 2010"
187,2010,D1,1500,Women,"Sherrard, Emily",JR-3,Duke,4:29:24,269.24,,,,Duke Twilight,"May 9, 2010"
188,2010,D1,1500,Women,"Quick, Amanda",SR-4,Florida State,4:29:29,269.29,,,,FSU Seminole Twilight,"May 7, 2010"
189,2010,D1,1500,Women,"McElroy, Kelly",JR-3,William and Mary,4:29:30,269.3,,,,2010 CAA Track & Field Championships,"Apr 30, 2010"
190,2010,D1,1500,Women,"Gilmore, Leigh",SR-4,Alabama,4:29:36,269.36,,,,Auburn War Eagle Invitational,"Apr 16, 2010"
191,2010,D1,1500,Women,"Farias-Eisner, Anna",SR-4,Duke,4:29:39,269.39,,,,Georgia Tech Invitational (Division I),"May 14, 2010"
191,2010,D1,1500,Women,"Kovtun, Natalia",SR-4,Oklahoma State,4:29:39,269.39,,,,Big 12 Championships,"May 14, 2010"
193,2010,D1,1500,Women,"Phillips, Chloe",,Mississippi St.,4:29:41,269.41,,,,Auburn War Eagle Invitational,"Apr 16, 2010"
194,2010,D1,1500,Women,"Ramsey, Kesley",SR-4,Brown,4:29:57,269.57,,,,Brown Springtime Invitational,"Apr 25, 2010"
195,2010,D1,1500,Women,"Moniz, Sarah",JR-3,Bucknell,4:29:63,269.63,,,,Patriot League Outdoor Track & Field Championships,"Apr 30, 2010"
196,2010,D1,1500,Women,"Apgar, Elizabeth",,Arizona,4:29:65,269.65,,,,Brutus Hamilton Invitational,"Apr 23, 2010"
197,2010,D1,1500,Women,"Kipp, Shalaya",,Colorado,4:29:69,269.69,,,,Stanford Payton Jordan Cardinal Inv,"May 1, 2010"
198,2010,D1,1500,Women,"Nelson, Staci",SR-4,Missouri State,4:29:73,269.73,,,,Arkansas Twilight,"Apr 30, 2010"
199,2010,D1,1500,Women,"McKillop, Lauren",FR-1,Butler,4:29:74,269.74,,,,Georgia Tech Invitational (Division I),"May 14, 2010"
200,2010,D1,1500,Women,"Robinson, Renisha",SR-4,Sacramento St.,4:29:77,269.77,,,,Cal/Nevada Collegiate Championship,"Mar 27, 2010"
200,2010,D1,1500,Women,"Sellick, Roxanne",SR-4,Fresno State,4:29:77,269.77,,,,Stanford Opener,"Mar 6, 2010"
202,2010,D1,1500,Women,"Oldenburg, Courtney",,Northern Illinois,4:29:83,269.83,,,,Drake Relays,"Apr 21, 2010"
203,2010,D1,1500,Women,"Praught, Aisha",SR-4,Illinois State,4:29:85,269.85,,,,Missouri Valley Conference Championships,"May 14, 2010"
204,2010,D1,1500,Women,"Johnson, Taylor",SO-2,Arkansas,4:29:87,269.87,,,,Stanford Invitational,"Mar 26, 2010"
205,2010,D1,1500,Women,"Andrus, Gretchen",SR-4,Boston College,4:29:90,269.9,,,,ECAC Outdoor Championship,"May 14, 2010"
205,2010,D1,1500,Women,"Jesang, Janet",SR-4,Western Kentucky,4:29:90,269.9,,,,Sun Belt Outdoor Track & Field Championships,"May 7, 2010"
207,2010,D1,1500,Women,"McCarter, Elizabeth",JR-3,Syracuse,4:29:92,269.92,,,,ECAC Outdoor Championship,"May 14, 2010"
208,2010,D1,1500,Women,"Patterson, Rachel",SO-2,Miami (Ohio),4:29:98,269.98,,,,Indiana University Billy Hayes Invitational,"May 7, 2010"
209,2010,D1,1500,Women,"Fischer, Ines",SR-4,Iowa State,4:29:99,269.99,,,,Big 12 Championships,"May 14, 2010"
210,2010,D1,1500,Women,"Fokina, Anastasia",SO-2,Jacksonville,4:30:00,270.0,,,,FSU Seminole Twilight,"May 7, 2010"
210,2010,D1,1500,Women,"Phillips, Kristin",SR-4,Purdue,4:30:00,270.0,,,,Big Ten Conference Outdoor Championships,"May 14, 2010"
212,2010,D1,1500,Women,"John, Keltie",SR-4,Rice,4:30:01,270.01,,,,Conference USA Outdoor Championships,"May 13, 2010"
213,2010,D1,1500,Women,"Vermue, Esther",SR-4,Missouri,4:30:06,270.06,,,,Oregon Pepsi Invitational,"Apr 10, 2010"
214,2010,D1,1500,Women,"Robinson, Wendi",SR-4,Indiana,4:30:07,270.07,,,,Border Battle,"Apr 10, 2010"
215,2010,D1,1500,Women,"Dunn, Jennifer",SO-2,Florida State,4:30:11,270.11,,,,FSU Seminole Invite,"Apr 9, 2010"
216,2010,D1,1500,Women,"Yingling, Sarah",FR-1,BYU,4:30:12,270.12,,,,52nd Annual Mt. SAC Relays,"Apr 15, 2010"
217,2010,D1,1500,Women,"Kielty, Ali",SR-4,Arizona State,4:30:14,270.14,,,,2010 Arizona State Invitational,"Mar 26, 2010"
217,2010,D1,1500,Women,"Vogel, Christine",SR-4,Connecticut,4:30:14,270.14,,,,Sea Ray Relays,"Apr 7, 2010"
219,2010,D1,1500,Women,"Wagner, Angela",SR-4,BYU,4:30:18,270.18,,,,31st Sun Angel Track Classic - University,"Apr 8, 2010"
220,2010,D1,1500,Women,"Storbeck, Caitlin",SO-2,La Salle,4:30:20,270.2,,,,Princeton Sam Howell Friday Night Races,"Apr 2, 2010"
221,2010,D1,1500,Women,"Lyons, Bridget",JR-3,Georgia,4:30:25,270.25,,,,Georgia Invitational,"May 8, 2010"
222,2010,D1,1500,Women,"Grebinski, Jayne",SR-4,Marquette,4:30:29,270.29,,,,USF Bulls Invitational,"Mar 19, 2010"
223,2010,D1,1500,Women,"Penticoff, Erin",SR-4,Iowa State,4:30:31,270.31,,,,Beach Invitational,"Apr 16, 2010"
223,2010,D1,1500,Women,"Tyerman, Kayleigh",FR-1,Cal Poly,4:30:31,270.31,,,,Big West Conference Track & Field Championships,"May 14, 2010"
225,2010,D1,1500,Women,"Dutch, Taylor",SR-4,California,4:30:32,270.32,,,,Brutus Hamilton Invitational,"Apr 23, 2010"
226,2010,D1,1500,Women,"O'Meara, Maddie",SR-4,Stanford,4:30:34,270.34,,,,Brutus Hamilton Invitational,"Apr 23, 2010"
227,2010,D1,1500,Women,"Wright, Ariel",SR-4,Brown,4:30:38,270.38,,,,Brown Springtime Invitational,"Apr 25, 2010"
228,2010,D1,1500,Women,"Greggor, Alison",SR-4,California,4:30:39,270.39,,,,Jim Click Shootout,"Apr 3, 2010"
229,2010,D1,1500,Women,"May, Hilary",JR-3,Harvard,4:30:42,270.42,,,,New Balance Boston Twilight Meet#1,"May 15, 2010"
230,2010,D1,1500,Women,"Gilmartin-Donohue, Kaylin",JR-3,Towson,4:30:44,270.44,,,,2010 CAA Track & Field Championships,"Apr 30, 2010"
231,2010,D1,1500,Women,"Morgan, Stephanie",FR-1,Baylor,4:30:46,270.46,,,,Big 12 Championships,"May 14, 2010"
232,2010,D1,1500,Women,"Stack, Dani",SR-4,Iowa State,4:30:53,270.53,,,,Big 12 Championships,"May 14, 2010"
233,2010,D1,1500,Women,"Peale, Kaitlyn",SR-4,Michigan,4:30:59,270.59,,,,USF Bulls Invitational,"Mar 19, 2010"
234,2010,D1,1500,Women,"Romanko, Ally",SR-4,Air Force,4:30:60,270.6,,,,52nd Annual Mt. SAC Relays,"Apr 15, 2010"
235,2010,D1,1500,Women,"Mikaelian, Alexis",,Princeton,4:30:61,270.61,,,,Princeton Sam Howell Friday Night Races,"Apr 2, 2010"
235,2010,D1,1500,Women,"Thompson, Samantha",,New Mexico St.,4:30:61,270.61,,,,Beach Invitational,"Apr 16, 2010"
237,2010,D1,1500,Women,"Rodgers, Christina",SR-4,Arizona,4:30:62,270.62,,,,Willie Williams Classic,"Mar 19, 2010"
238,2010,D1,1500,Women,"Zaludek, Lauren",SR-4,Oregon,4:30:66,270.66,,,,Oregon Twilight,"May 8, 2010"
239,2010,D1,1500,Women,"Daly, Katy",,UC Riverside,4:30:69,270.69,,,,Big West Conference Track & Field Championships,"May 14, 2010"
240,2010,D1,1500,Women,"Johnson, Kelsey",SR-4,Alabama,4:30:72,270.72,,,,2010 Florida Relays,"Apr 2, 2010"
241,2010,D1,1500,Women,"Blancett, Janel",SR-4,Georgia State,4:30:75,270.75,,,,Georgia Tech Yellow Jacket Invitational,"Mar 26, 2010"
241,2010,D1,1500,Women,"Watson, Lauren",JR-3,Oklahoma,4:30:75,270.75,,,,John McDonnell Invitational,"Apr 9, 2010"
243,2010,D1,1500,Women,"Noon, Aftan",SR-4,SIU-Edwardsville,4:30:86,270.86,,,,WKU Hilltopper Relays,"Apr 9, 2010"
244,2010,D1,1500,Women,"Peterson, Katherine",SR-4,Kentucky,4:30:88,270.88,,,,Border Battle,"Apr 10, 2010"
245,2010,D1,1500,Women,"Asselin, Marie Louise",JR-3,West Virginia,4:30:90,270.9,,,,James Madison Invitational,"Apr 17, 2010"
246,2010,D1,1500,Women,"Koch, Erin",SR-4,American,4:30:93,270.93,,,,Swarthmore Last Chance Meet,"May 10, 2010"
247,2010,D1,1500,Women,"Williams, Katie",SR-4,Ohio State,4:31:01,271.01,,,,Raleigh Relays,"Mar 26, 2010"
248,2010,D1,1500,Women,"Husted, Jess",JR-3,Illinois State,4:31:04,271.04,,,,Missouri Valley Conference Championships,"May 14, 2010"
249,2010,D1,1500,Women,"Yates, Lucy",SR-4,Utah,4:31:07,271.07,,,,Willie Williams Classic,"Mar 19, 2010"
250,2010,D1,1500,Women,"Ogrodnick, Lise",SR-4,Georgetown,4:31:12,271.12,,,,Princeton Larry Ellis Friday Night Races,"Apr 16, 2010"
251,2010,D1,1500,Women,"Hanna, Victoria",,Oklahoma State,4:31:14,271.14,,,,Big 12 Championships,"May 14, 2010"
252,2010,D1,1500,Women,"Deal, Alyssa",SR-4,Jacksonville,4:31:21,271.21,,,,Atlantic Sun Championship,"May 14, 2010"
253,2010,D1,1500,Women,"Nelson, Christina",SR-4,Maryland,4:31:23,271.23,,,,Maryland Twilight Meet,"May 6, 2010"
253,2010,D1,1500,Women,"Parsons, Haley",FR-1,Stephen F. Austin,4:31:23,271.23,,,,Arkansas Twilight,"Apr 30, 2010"
255,2010,D1,1500,Women,"Christensen, Corinne",,Kansas,4:31:26,271.26,,,,2010 Kansas Relays,"Apr 14, 2010"
256,2010,D1,1500,Women,"Klaczynski, Sarah",SR-4,Purdue,4:31:30,271.3,,,,Spec Towns National Team Invitational,"Apr 9, 2010"
257,2010,D1,1500,Women,"Darling, Alex",SO-2,New Mexico,4:31:38,271.38,,,,Brutus Hamilton Invitational,"Apr 23, 2010"
257,2010,D1,1500,Women,"Ferguson, Molly",,Oklahoma,4:31:38,271.38,,,,Oregon Relays presented by Oregon Community Credit Union,"Apr 30, 2010"
259,2010,D1,1500,Women,"Mirochna, Amanda",SR-4,Miami (Ohio),4:31:40,271.4,,,,Vanderbilt Invite,"Mar 27, 2010"
260,2010,D1,1500,Women,"Hintze, Laken",SR-4,Weber State,4:31:44,271.44,,,,Stanford Payton Jordan Cardinal Inv,"May 1, 2010"
261,2010,D1,1500,Women,"Treece, Marissa",JR-3,Notre Dame,4:31:46,271.46,,,,Stanford Invitational,"Mar 26, 2010"
262,2010,D1,1500,Women,"Coorey, Liz",SR-4,Dayton,4:31:54,271.54,,,,Atlantic 10 Outdoor Championships,"May 1, 2010"
262,2010,D1,1500,Women,"Laurent, MichaelAnne",,BYU,4:31:54,271.54,,,,Stanford Invitational,"Mar 26, 2010"
264,2010,D1,1500,Women,"Flannigan, Kelly",JR-3,Rutgers,4:31:55,271.55,,,,2010 BIG EAST Outdoor Track & Field Championships,"Apr 30, 2010"
265,2010,D1,1500,Women,"Bottorff, Juliet",SR-4,Duke,4:31:57,271.57,,,,North Carolina A&T Invitational,"May 16, 2010"
266,2010,D1,1500,Women,"Fayen, Lauren",JR-3,UAB,4:31:58,271.58,,,,LSU Alumni Gold,"Apr 16, 2010"
267,2010,D1,1500,Women,"Cadicamo, Alexandra",SR-4,Yale,4:31:61,271.61,,,,Penn-Yale-Princeton,"Apr 10, 2010"
268,2010,D1,1500,Women,"Lenahan, Katie",JR-3,Miami (Ohio),4:31:66,271.66,,,,Miami Invitational,"Apr 9, 2010"
269,2010,D1,1500,Women,"Bearish, Stephanie",SR-4,La Salle,4:31:70,271.7,,,,Swarthmore Last Chance Meet,"May 10, 2010"
269,2010,D1,1500,Women,"Daniel, Jordan",SR-4,Maine,4:31:70,271.7,,,,NEICAAA Outdoor Track & Field Championship,"May 6, 2010"
269,2010,D1,1500,Women,"Morgan, Jennifer",SR-4,Michigan,4:31:70,271.7,,,,USF Bulls Invitational,"Mar 19, 2010"
269,2010,D1,1500,Women,"Smith, Yasmin",SR-4,South Florida,4:31:70,271.7,,,,FSU Relays,"Mar 25, 2010"
273,2010,D1,1500,Women,"Mensing, Felicitas",SR-4,Minnesota,4:31:71,271.71,,,,Musco Invitational,"May 1, 2010"
274,2010,D1,1500,Women,"Burns, Chelsea",SO-2,Colgate,4:31:72,271.72,,,,Patriot League Outdoor Track & Field Championships,"Apr 30, 2010"
275,2010,D1,1500,Women,"Fitzsimmons, Ramsey",SR-4,South Dakota,4:31:85,271.85,,,,Great West Conference Champs,"May 13, 2010"
275,2010,D1,1500,Women,"Parkinson, Sara",JR-3,UMBC,4:31:85,271.85,,,,Mason Spring Invite,"Apr 10, 2010"
277,2010,D1,1500,Women,"Cunningham, Caitlin",SR-4,Louisville,4:31:86,271.86,,,,Cardinal Classic,"May 14, 2010"
278,2010,D1,1500,Women,"Nobles, Stacey",,James Madison,4:31:91,271.91,,,,Duke Twilight,"May 9, 2010"
279,2010,D1,1500,Women,"Stratton, Erin",SR-4,Utah State,4:31:94,271.94,,,,2010 Mark Faldmo Invitational,"Apr 17, 2010"
280,2010,D1,1500,Women,"Brown, Kayleigh",SO-2,Memphis,4:31:99,271.99,,,,John McDonnell Invitational,"Apr 9, 2010"
281,2010,D1,1500,Women,"Schwitzer, Emily",JR-3,Duke,4:32:09,272.09,,,,Duke Twilight,"May 9, 2010"
282,2010,D1,1500,Women,"Newbery, Melissa",,Princeton,4:32:19,272.19,,,,Penn-Yale-Princeton,"Apr 10, 2010"
283,2010,D1,1500,Women,"Ladwig, Emma",SR-4,South Dakota,4:32:24,272.24,,,,Great West Conference Champs,"May 13, 2010"
284,2010,D1,1500,Women,"Schuman, Amy",SO-2,Dartmouth,4:32:30,272.3,,,,Princeton Larry Ellis Friday Night Races,"Apr 16, 2010"
285,2010,D1,1500,Women,"Jones, Nichole",SR-4,Baylor,4:32:31,272.31,,,,Stanford Invitational,"Mar 26, 2010"
286,2010,D1,1500,Women,"Beutler, Ashley",SR-4,Wisconsin,4:32:33,272.33,,,,2010 Florida Relays,"Apr 2, 2010"
287,2010,D1,1500,Women,"Schanandore, Brittany",SR-4,North Dakota St.,4:32:36,272.36,,,,Summit League Outdoor Track & Field Championships,"May 13, 2010"
288,2010,D1,1500,Women,"Dow, Samantha",SR-4,Virginia Tech,4:32:41,272.41,,,,45th Colonial Relays,"Apr 2, 2010"
289,2010,D1,1500,Women,"Malone, Allison",JR-3,Indiana State,4:32:48,272.48,,,,Indiana University Billy Hayes Invitational,"May 7, 2010"
290,2010,D1,1500,Women,"Barclay, Missy",SR-4,Long Beach St.,4:32:49,272.49,,,,Stanford Invitational,"Mar 26, 2010"
291,2010,D1,1500,Women,"Watson, Elizabeth",SR-4,Michigan State,4:32:52,272.52,,,,Big Ten Conference Outdoor Championships,"May 14, 2010"
292,2010,D1,1500,Women,"Clark, Katie",FR-1,Butler,4:32:60,272.6,,,,Miami Invitational,"Apr 9, 2010"
293,2010,D1,1500,Women,"Reed, Crystal",SR-4,UC Santa Barbara,4:32:67,272.67,,,,Cal Poly Dual Meet,"May 1, 2010"
293,2010,D1,1500,Women,"Stoakley, Alison",SR-4,UC Davis,4:32:67,272.67,,,,Brutus Hamilton Invitational,"Apr 23, 2010"
295,2010,D1,1500,Women,"Fowler, Halsey",SR-4,Rice,4:32:69,272.69,,,,52nd Annual Mt. SAC Relays,"Apr 15, 2010"
296,2010,D1,1500,Women,"Hood, Kendel",SR-4,UAB,4:32:77,272.77,,,,Conference USA Outdoor Championships,"May 13, 2010"
297,2010,D1,1500,Women,"Tegelaar, Marit",FR-1,Portland,4:32:78,272.78,,,,Oregon Twilight,"May 8, 2010"
298,2010,D1,1500,Women,"Cramer, Lacey",SO-2,BYU,4:32:85,272.85,,,,Stanford Invitational,"Mar 26, 2010"
298,2010,D1,1500,Women,"Lanois, Emily",JR-3,Columbia,4:32:85,272.85,,,,Princeton Sam Howell Friday Night Races,"Apr 2, 2010"
300,2010,D1,1500,Women,"Moreno, Amanda",,UC Santa Barbara,4:32:88,272.88,,,,Big West Challenge,"Apr 9, 2010"
301,2010,D1,1500,Women,"Lord, Sarah",,Boston College,4:32:91,272.91,,,,NEICAAA Outdoor Track & Field Championship,"May 6, 2010"
301,2010,D1,1500,Women,"Macumber, Cally",SR-4,Kentucky,4:32:91,272.91,,,,Border Battle,"Apr 10, 2010"
303,2010,D1,1500,Women,"Nowak, Katie",SR-4,Bradley,4:33:00,273.0,,,,SIUE Gateway Classic,"Apr 17, 2010"
304,2010,D1,1500,Women,"Hine, Virginia",SR-4,Duke,4:33:09,273.09,,,,Raleigh Relays,"Mar 26, 2010"
305,2010,D1,1500,Women,"Hamik, Erica",SR-4,Nebraska,4:33:10,273.1,,,,Stanford Invitational,"Mar 26, 2010"
305,2010,D1,1500,Women,"Shiell, Marbeth",SR-4,Butler,4:33:10,273.1,,,,Georgia Tech Invitational (Division I),"May 14, 2010"
307,2010,D1,1500,Women,"Ehrman, Breanne",SR-4,Indiana,4:33:11,273.11,,,,Indiana University Billy Hayes Invitational,"May 7, 2010"
307,2010,D1,1500,Women,"Reiner, Annie",,James Madison,4:33:11,273.11,,,,Duke Twilight,"May 9, 2010"
309,2010,D1,1500,Women,"Trapeni, Jessica",SR-4,Virginia Tech,4:33:18,273.18,,,,45th Colonial Relays,"Apr 2, 2010"
310,2010,D1,1500,Women,"Ginther, Samantha",JR-3,Indiana,4:33:19,273.19,,,,Alabama Relays,"Mar 25, 2010"
311,2010,D1,1500,Women,"Callahan, Margaret",SR-4,Arizona,4:33:20,273.2,,,,Jim Click Shootout,"Apr 3, 2010"
312,2010,D1,1500,Women,"Letourneau, Allison",SO-2,New Hampshire,4:33:22,273.22,,,,Princeton Larry Ellis Friday Night Races,"Apr 16, 2010"
313,2010,D1,1500,Women,"Cummings, Laura",SR-4,Albany,4:33:23,273.23,,,,5th Annual Carolina Spring Classic,"Mar 19, 2010"
314,2010,D1,1500,Women,"Bliss, Libby",JR-3,Princeton,4:33:26,273.26,,,,Princeton Sam Howell Friday Night Races,"Apr 2, 2010"
314,2010,D1,1500,Women,"Sullivan, Christine",SR-4,Boston College,4:33:26,273.26,,,,Brown Springtime Invitational,"Apr 25, 2010"
316,2010,D1,1500,Women,"Hutchinson, Wendy",FR-1,La Salle,4:33:27,273.27,,,,Atlantic 10 Outdoor Championships,"May 1, 2010"
317,2010,D1,1500,Women,"Callister, Sarah",FR-1,Weber State,4:33:29,273.29,,,,Javiers Wildcat Challenge,"Apr 24, 2010"
318,2010,D1,1500,Women,"Erskine, Sediah",SR-4,Akron,4:33:33,273.33,,,,25th Jesse Owens Track Classic,"Apr 30, 2010"
318,2010,D1,1500,Women,"Rozario, Nicole",SR-4,South Florida,4:33:33,273.33,,,,UF Tom Jones Memorial,"Apr 17, 2010"
318,2010,D1,1500,Women,"Tidwell, Raquel",SR-4,Houston Baptist,4:33:33,273.33,,,,Rice J. Fred Duckett Twilight,"Apr 24, 2010"
321,2010,D1,1500,Women,"Thompson, Leah",,Wichita State,4:33:36,273.36,,,,Missouri Valley Conference Championships,"May 14, 2010"
322,2010,D1,1500,Women,"Duerksen, Kelsey",SR-4,Indiana,4:33:38,273.38,,,,Alabama Relays,"Mar 25, 2010"
323,2010,D1,1500,Women,"Andrianos, Leah",JR-3,Connecticut,4:33:39,273.39,,,,2010 BIG EAST Outdoor Track & Field Championships,"Apr 30, 2010"
324,2010,D1,1500,Women,"Malmquist, Kelsey",JR-3,Georgetown,4:33:41,273.41,,,,45th Colonial Relays,"Apr 2, 2010"
325,2010,D1,1500,Women,"Willard, Aliese",,Colorado St.,4:33:47,273.47,,,,Mountain West Outdoor Track & Field Championships,"May 12, 2010"
326,2010,D1,1500,Women,"Dinsdale, Brooke",SR-4,Nebraska,4:33:50,273.5,,,,Stanford Invitational,"Mar 26, 2010"
326,2010,D1,1500,Women,"Doyle, Deirdre",FR-1,Bryant,4:33:50,273.5,,,,NEICAAA Outdoor Track & Field Championship,"May 6, 2010"
328,2010,D1,1500,Women,"Emerson, Emily",SR-4,North Dakota,4:33:52,273.52,,,,Great West Conference Champs,"May 13, 2010"
329,2010,D1,1500,Women,"Harrison, Kate",SR-4,West Virginia,4:33:54,273.54,,,,James Madison Invitational,"Apr 17, 2010"
329,2010,D1,1500,Women,"Kelley, Lana",SR-4,Tulsa,4:33:54,273.54,,,,John Jacobs Collegiate Invitational,"Apr 16, 2010"
331,2010,D1,1500,Women,"Tabor, Laura",SR-4,Dartmouth,4:33:55,273.55,,,,Princeton Larry Ellis Friday Night Races,"Apr 16, 2010"
332,2010,D1,1500,Women,"Baldwin, Courtney",JR-3,UMass Amherst,4:33:58,273.58,,,,Atlantic 10 Outdoor Championships,"May 1, 2010"
333,2010,D1,1500,Women,"Kick, Julia",FR-1,North Carolina St.,4:33:59,273.59,,,,Georgia Tech Invitational (Division I),"May 14, 2010"
334,2010,D1,1500,Women,"Cochran, Nicole",SR-4,Harvard,4:33:64,273.64,,,,Brown Outdoor Invitational,"Apr 10, 2010"
334,2010,D1,1500,Women,"Martin, Annie",FR-1,Georgia Tech,4:33:64,273.64,,,,Georgia vs. Georgia Tech,"Mar 20, 2010"
334,2010,D1,1500,Women,"Savestrand, Pernilla",SR-4,UTSA,4:33:64,273.64,,,,52nd Annual Mt. SAC Relays,"Apr 15, 2010"
337,2010,D1,1500,Women,"Hitchner, Liza",SR-4,UC Santa Barbara,4:33:65,273.65,,,,Big West Challenge,"Apr 9, 2010"
338,2010,D1,1500,Women,"Rodriquez, Jennifer",JR-3,Long Beach St.,4:33:68,273.68,,,,Big West Conference Track & Field Championships,"May 14, 2010"
339,2010,D1,1500,Women,"Chapman, Danielle",SR-4,Wichita State,4:33:75,273.75,,,,Oregon Relays presented by Oregon Community Credit Union,"Apr 30, 2010"
340,2010,D1,1500,Women,"Odom, Jill",SR-4,Western Michigan,4:33:79,273.79,,,,Mid-American Conference Outdoor Championships,"May 13, 2010"
341,2010,D1,1500,Women,"Calka, Courtney",,Eastern Michigan,4:33:80,273.8,,,,Mid-American Conference Outdoor Championships,"May 13, 2010"
342,2010,D1,1500,Women,"Buck, Clare",JR-3,Columbia,4:33:87,273.87,,,,Ivy League Outdoor Track & Field Championships,"May 8, 2010"
343,2010,D1,1500,Women,"Lange-Schmutz, Rachel",SR-4,BYU,4:33:88,273.88,,,,2010 BYU Robison Invitational,"Apr 21, 2010"
344,2010,D1,1500,Women,"Will, Katlyn",JR-3,Alabama,4:33:90,273.9,,,,SEC Outdoor Track & Field Championships,"May 13, 2010"
345,2010,D1,1500,Women,"Evans, Kayla",SR-4,Washington,4:33:94,273.94,,,,Stanford Invitational,"Mar 26, 2010"
346,2010,D1,1500,Women,"Diaz, Samantha",JR-3,Nevada,4:33:97,273.97,,,,Brutus Hamilton Invitational,"Apr 23, 2010"
347,2010,D1,1500,Women,"Prescott, Lindsay",SR-4,Arizona State,4:34:08,274.08,,,,31st Sun Angel Track Classic - University,"Apr 8, 2010"
348,2010,D1,1500,Women,"Lessard, Megan",SR-4,Iowa,4:34:10,274.1,,,,Drake Relays,"Apr 21, 2010"
349,2010,D1,1500,Women,"Churchwell, Morgan",,Eastern Michigan,4:34:12,274.12,,,,Mid-American Conference Outdoor Championships,"May 13, 2010"
350,2010,D1,1500,Women,"Ruck, Kimberly",SR-4,Clemson,4:34:16,274.16,,,,Georgia Tech 3-Way,"May 1, 2010"
350,2010,D1,1500,Women,"Storm, Ashley",SR-4,South Dakota St.,4:34:16,274.16,,,,Summit League Outdoor Track & Field Championships,"May 13, 2010"
352,2010,D1,1500,Women,"Veal, Sylvia",SR-4,Oregon State,4:34:17,274.17,,,,52nd Annual Mt. SAC Relays,"Apr 15, 2010"
353,2010,D1,1500,Women,"Davies, Kathleen",JR-3,Boston U.,4:34:20,274.2,,,,America East Championships,"May 1, 2010"
353,2010,D1,1500,Women,"Fitzgerald, Caitlin",,UC Davis,4:34:20,274.2,,,,Brutus Hamilton Invitational,"Apr 23, 2010"
355,2010,D1,1500,Women,"Chesimet, Abby",SR-4,Oregon State,4:34:30,274.3,,,,52nd Annual Mt. SAC Relays,"Apr 15, 2010"
355,2010,D1,1500,Women,"Prendergast, Allie",SR-4,South Florida,4:34:30,274.3,,,,FSU Relays,"Mar 25, 2010"
357,2010,D1,1500,Women,"Scott, Ashley",,Tulsa,4:34:33,274.33,,,,John McDonnell Invitational,"Apr 9, 2010"
358,2010,D1,1500,Women,"Krasich, Kristina",JR-3,Duke,4:34:36,274.36,,,,Duke Twilight,"May 9, 2010"
359,2010,D1,1500,Women,"Burnett, Shelbi",FR-1,Butler,4:34:37,274.37,,,,Miami Invitational,"Apr 9, 2010"
360,2010,D1,1500,Women,"Arkin, Kristin",FR-1,UC Davis,4:34:38,274.38,,,,UC Davis Aggie Open,"Mar 13, 2010"
361,2010,D1,1500,Women,"Groenewoud, Chantelle",JR-3,Illinois,4:34:41,274.41,,,,Drake Relays,"Apr 21, 2010"
362,2010,D1,1500,Women,"Rodriguez, Grace",FR-1,Boston College,4:34:44,274.44,,,,Stanford Invitational,"Mar 26, 2010"
363,2010,D1,1500,Women,"Fata, Chloe",SO-2,UC Irvine,4:34:45,274.45,,,,Big West Conference Track & Field Championships,"May 14, 2010"
363,2010,D1,1500,Women,"Thompson, Ashley",SR-4,Illinois,4:34:45,274.45,,,,Illinois Twilight,"Apr 30, 2010"
365,2010,D1,1500,Women,"Roxberg, Laura",SR-4,Missouri,4:34:48,274.48,,,,Oregon Pepsi Invitational,"Apr 10, 2010"
366,2010,D1,1500,Women,"Drury, Lisa Marie",FR-1,BYU,4:34:49,274.49,,,,Spring Break Classic,"Mar 20, 2010"
367,2010,D1,1500,Women,"Bastert, Katelyn",SR-4,Duke,4:34:50,274.5,,,,Wake Forest Open,"Mar 19, 2010"
368,2010,D1,1500,Women,"Amthor, Julie",JR-3,Texas,4:34:52,274.52,,,,Victor Lopez Bayou Classic,"Mar 26, 2010"
368,2010,D1,1500,Women,"Rojas, Nell",SR-4,Northern Arizona,4:34:52,274.52,,,,Beach Invitational,"Apr 16, 2010"
370,2010,D1,1500,Women,"Fisk, Elizabeth",SR-4,UMass Amherst,4:34:53,274.53,,,,Atlantic 10 Outdoor Championships,"May 1, 2010"
371,2010,D1,1500,Women,"Bryson, Taylor",SR-4,California,4:34:54,274.54,,,,Stanford Invitational,"Mar 26, 2010"
372,2010,D1,1500,Women,"Bruno-Metzger, Margaret",SR-4,Lafayette,4:34:56,274.56,,,,Princeton Larry Ellis Friday Night Races,"Apr 16, 2010"
373,2010,D1,1500,Women,"Coady, Rebecca",SR-4,Tulane,4:34:57,274.57,,,,Conference USA Outdoor Championships,"May 13, 2010"
374,2010,D1,1500,Women,"Fulmer, Stephanie",SR-4,Bucknell,4:34:68,274.68,,,,45th Colonial Relays,"Apr 2, 2010"
375,2010,D1,1500,Women,"Pancoast, Jennifer",SR-4,Nebraska,4:34:71,274.71,,,,Jim Click Shootout,"Apr 3, 2010"
376,2010,D1,1500,Women,"LaCaze, Genevieve",SR-4,Florida,4:34:73,274.73,,,,2010 Florida Relays,"Apr 2, 2010"
